Date,SharePrice,ExDiv,DivPay,DivPeriod,FwdDiv,FwdDivYield
2010-06-25,24.53,,0.13,4,0.52,0.02119853240929474
2010-06-28,24.31,,0.13,4,0.52,0.021390374331550804
2010-06-29,23.31,,0.13,4,0.52,0.02230802230802231
2010-06-30,23.01,,0.13,4,0.52,0.022598870056497175
2010-07-01,23.16,,0.13,4,0.52,0.022452504317789293
2010-07-02,23.27,,0.13,4,0.52,0.0223463687150838
2010-07-06,23.82,,0.13,4,0.52,0.0218303946263644
2010-07-07,24.3,,0.13,4,0.52,0.02139917695473251
2010-07-08,24.41,,0.13,4,0.52,0.021302744776730848
2010-07-09,24.27,,0.13,4,0.52,0.02142562834775443
2010-07-12,24.83,,0.13,4,0.52,0.020942408376963352
2010-07-13,25.13,,0.13,4,0.52,0.020692399522483088
2010-07-14,25.44,,0.13,4,0.52,0.020440251572327043
2010-07-15,25.51,,0.13,4,0.52,0.020384163073304585
2010-07-16,24.89,,0.13,4,0.52,0.020891924467657693
2010-07-19,25.23,,0.13,4,0.52,0.020610384462940945
2010-07-20,25.48,,0.13,4,0.52,0.020408163265306124
2010-07-21,25.12,,0.13,4,0.52,0.020700636942675158
2010-07-22,25.84,,0.13,4,0.52,0.020123839009287926
2010-07-23,25.81,,0.13,4,0.52,0.020147229755908564
2010-07-26,26.1,,0.13,4,0.52,0.01992337164750958
2010-07-27,26.16,,0.13,4,0.52,0.019877675840978593
2010-07-28,25.95,,0.13,4,0.52,0.020038535645472064
2010-07-29,26.03,,0.13,4,0.52,0.019976949673453707
2010-07-30,25.81,,0.13,4,0.52,0.020147229755908564
2010-08-02,26.33,,0.13,4,0.52,0.019749335358906193
2010-08-03,26.16,,0.13,4,0.52,0.019877675840978593
2010-08-04,25.73,,0.13,4,0.52,0.020209871745044697
2010-08-05,25.37,,0.13,4,0.52,0.020496649586125345
2010-08-06,25.55,,0.13,4,0.52,0.020352250489236792
2010-08-09,25.61,,0.13,4,0.52,0.020304568527918784
2010-08-10,25.07,,0.13,4,0.52,0.020741922616673316
2010-08-11,24.86,,0.13,4,0.52,0.02091713596138375
2010-08-12,24.49,,0.13,4,0.52,0.021233156390363415
2010-08-13,24.4,,0.13,4,0.52,0.021311475409836068
2010-08-16,24.5,,0.13,4,0.52,0.02122448979591837
2010-08-17,24.71,0.13,0.13,4,0.52,0.02104411169566977
2010-08-18,24.82,,0.13,4,0.52,0.020950846091861403
2010-08-19,24.44,,0.13,4,0.52,0.02127659574468085
2010-08-20,24.23,,0.13,4,0.52,0.021460998761865458
2010-08-23,24.28,,0.13,4,0.52,0.021416803953871497
2010-08-24,24.04,,0.13,4,0.52,0.021630615640599003
2010-08-25,24.1,,0.13,4,0.52,0.021576763485477178
2010-08-26,23.82,,0.13,4,0.52,0.0218303946263644
2010-08-27,23.93,,0.13,4,0.52,0.02173004596740493
2010-08-30,23.64,,0.13,4,0.52,0.021996615905245348
2010-08-31,23.47,,0.13,4,0.52,0.022155943757988922
2010-09-01,23.9,,0.13,4,0.52,0.02175732217573222
2010-09-02,23.94,,0.13,4,0.52,0.02172096908939014
2010-09-03,24.29,,0.13,4,0.52,0.021407986825854264
2010-09-07,23.96,,0.13,4,0.52,0.021702838063439065
2010-09-08,23.93,,0.13,4,0.52,0.02173004596740493
2010-09-09,24.01,,0.13,4,0.52,0.021657642648896292
2010-09-10,23.85,,0.13,4,0.52,0.02180293501048218
2010-09-13,25.11,,0.13,4,0.52,0.020708880923934688
2010-09-14,25.03,,0.13,4,0.52,0.020775069916100678
2010-09-15,25.12,,0.13,4,0.52,0.020700636942675158
2010-09-16,25.33,,0.13,4,0.52,0.020529016975917885
2010-09-17,25.22,,0.13,4,0.52,0.02061855670103093
2010-09-20,25.43,,0.13,4,0.52,0.02044828942194259
2010-09-21,25.15,,0.13,4,0.52,0.020675944333996027
2010-09-22,24.61,,0.13,4,0.52,0.021129622104835433
2010-09-23,24.43,,0.13,4,0.52,0.021285304952926732
2010-09-24,24.78,,0.13,4,0.52,0.020984665052461663
2010-09-27,24.73,,0.13,4,0.52,0.021027092600080875
2010-09-28,24.68,,0.13,4,0.52,0.021069692058346842
2010-09-29,24.5,,0.13,4,0.52,0.02122448979591837
2010-09-30,24.49,,0.13,4,0.52,0.021233156390363415
2010-10-01,24.38,,0.13,4,0.52,0.021328958162428222
2010-10-04,23.91,,0.13,4,0.52,0.021748222501045588
2010-10-05,24.35,,0.13,4,0.52,0.02135523613963039
2010-10-06,24.43,,0.13,4,0.52,0.021285304952926732
2010-10-07,24.53,,0.13,4,0.52,0.02119853240929474
2010-10-08,24.57,,0.13,4,0.52,0.021164021164021163
2010-10-11,24.59,,0.13,4,0.52,0.021146807645384305
2010-10-12,24.83,,0.13,4,0.52,0.020942408376963352
2010-10-13,25.34,,0.13,4,0.52,0.02052091554853986
2010-10-14,25.23,,0.13,4,0.52,0.020610384462940945
2010-10-15,25.54,,0.13,4,0.52,0.020360219263899765
2010-10-18,25.82,,0.13,4,0.52,0.020139426800929512
2010-10-19,25.1,,0.13,4,0.52,0.020717131474103586
2010-10-20,25.31,,0.13,4,0.52,0.02054523903595417
2010-10-21,25.42,,0.13,4,0.52,0.02045633359559402
2010-10-22,25.38,,0.13,4,0.52,0.020488573680063044
2010-10-25,25.19,,0.13,4,0.52,0.020643112346169116
2010-10-26,25.9,,0.13,4,0.52,0.020077220077220077
2010-10-27,26.05,,0.13,4,0.52,0.019961612284069098
2010-10-28,26.28,,0.13,4,0.52,0.0197869101978691
2010-10-29,26.67,,0.13,4,0.52,0.01949756280464942
2010-11-01,26.95,,0.13,4,0.52,0.019294990723562153
2010-11-02,27.39,,0.13,4,0.52,0.018985031033223805
2010-11-03,27.03,,0.13,4,0.52,0.019237883832778396
2010-11-04,27.14,,0.13,4,0.52,0.01915991156963891
2010-11-05,26.85,,0.13,4,0.52,0.01936685288640596
2010-11-08,26.81,,0.13,4,0.52,0.019395747855277885
2010-11-09,26.95,,0.13,4,0.52,0.019294990723562153
2010-11-10,26.94,,0.13,4,0.52,0.019302152932442463
2010-11-11,26.68,,0.13,4,0.52,0.019490254872563718
2010-11-12,26.27,,0.13,4,0.52,0.0197944423296536
2010-11-15,26.2,,0.13,4,0.52,0.01984732824427481
2010-11-16,25.81,0.16,0.16,4,0.64,0.02479659046881054
2010-11-17,25.57,,0.16,4,0.64,0.02502933124755573
2010-11-18,25.84,,0.16,4,0.64,0.02476780185758514
2010-11-19,25.69,,0.16,4,0.64,0.02491241728298949
2010-11-22,25.73,,0.16,4,0.64,0.02487368830159347
2010-11-23,25.12,,0.16,4,0.64,0.025477707006369425
2010-11-24,25.37,,0.16,4,0.64,0.025226645644461962
2010-11-26,25.25,,0.16,4,0.64,0.025346534653465348
2010-11-29,25.31,,0.16,4,0.64,0.025286448044251286
2010-11-30,25.26,,0.16,4,0.64,0.025336500395882817
2010-12-01,26.04,,0.16,4,0.64,0.02457757296466974
2010-12-02,26.89,,0.16,4,0.64,0.0238006693938267
2010-12-03,27.02,,0.16,4,0.64,0.02368615840118431
2010-12-06,26.84,,0.16,4,0.64,0.02384500745156483
2010-12-07,26.87,,0.16,4,0.64,0.023818384815779678
2010-12-08,27.23,,0.16,4,0.64,0.023503488799118618
2010-12-09,27.08,,0.16,4,0.64,0.023633677991137372
2010-12-10,27.34,,0.16,4,0.64,0.023408924652523776
2010-12-13,27.25,,0.16,4,0.64,0.02348623853211009
2010-12-14,27.62,,0.16,4,0.64,0.023171614771904415
2010-12-15,27.85,,0.16,4,0.64,0.0229802513464991
2010-12-16,27.99,,0.16,4,0.64,0.02286530903894248
2010-12-17,27.9,,0.16,4,0.64,0.022939068100358423
2010-12-20,27.81,,0.16,4,0.64,0.023013304566702628
2010-12-21,28.07,,0.16,4,0.64,0.02280014250089063
2010-12-22,28.19,,0.16,4,0.64,0.022703086200780417
2010-12-23,28.3,,0.16,4,0.64,0.022614840989399292
2010-12-27,28.07,,0.16,4,0.64,0.02280014250089063
2010-12-28,28.01,,0.16,4,0.64,0.022848982506247766
2010-12-29,27.97,,0.16,4,0.64,0.022881658920271723
2010-12-30,27.85,,0.16,4,0.64,0.0229802513464991
2010-12-31,27.91,,0.16,4,0.64,0.022930849158007884
2011-01-03,27.98,,0.16,4,0.64,0.0228734810578985
2011-01-04,28.09,,0.16,4,0.64,0.022783908864364544
2011-01-05,28.0,,0.16,4,0.64,0.022857142857142857
2011-01-06,28.82,,0.16,4,0.64,0.02220680083275503
2011-01-07,28.6,,0.16,4,0.64,0.022377622377622378
2011-01-10,28.22,,0.16,4,0.64,0.022678951098511695
2011-01-11,28.11,,0.16,4,0.64,0.022767698327997157
2011-01-12,28.55,,0.16,4,0.64,0.022416812609457094
2011-01-13,28.19,,0.16,4,0.64,0.022703086200780417
2011-01-14,28.3,,0.16,4,0.64,0.022614840989399292
2011-01-18,28.66,,0.16,4,0.64,0.022330774598743896
2011-01-19,28.47,,0.16,4,0.64,0.022479803301721113
2011-01-20,28.35,,0.16,4,0.64,0.02257495590828924
2011-01-21,28.02,,0.16,4,0.64,0.022840827980014276
2011-01-24,28.38,,0.16,4,0.64,0.02255109231853418
2011-01-25,28.45,,0.16,4,0.64,0.02249560632688928
2011-01-26,28.78,,0.16,4,0.64,0.022237665045170257
2011-01-27,28.87,,0.16,4,0.64,0.02216834083824039
2011-01-28,27.75,,0.16,4,0.64,0.023063063063063063
2011-01-31,27.73,,0.16,4,0.64,0.02307969707897584
2011-02-01,27.99,,0.16,4,0.64,0.02286530903894248
2011-02-02,27.94,,0.16,4,0.64,0.02290622763063708
2011-02-03,27.65,,0.16,4,0.64,0.023146473779385175
2011-02-04,27.77,,0.16,4,0.64,0.023046453006841917
2011-02-07,28.2,,0.16,4,0.64,0.02269503546099291
2011-02-08,28.28,,0.16,4,0.64,0.02263083451202263
2011-02-09,27.97,,0.16,4,0.64,0.022881658920271723
2011-02-10,27.5,,0.16,4,0.64,0.023272727272727275
2011-02-11,27.25,,0.16,4,0.64,0.02348623853211009
2011-02-14,27.23,,0.16,4,0.64,0.023503488799118618
2011-02-15,26.96,0.16,0.16,4,0.64,0.02373887240356083
2011-02-16,27.02,,0.16,4,0.64,0.02368615840118431
2011-02-17,27.21,,0.16,4,0.64,0.023520764424843806
2011-02-18,27.06,,0.16,4,0.64,0.023651145602365115
2011-02-22,26.59,,0.16,4,0.64,0.024069198946972545
2011-02-23,26.59,,0.16,4,0.64,0.024069198946972545
2011-02-24,26.77,,0.16,4,0.64,0.023907358983937244
2011-02-25,26.55,,0.16,4,0.64,0.024105461393596987
2011-02-28,26.58,,0.16,4,0.64,0.024078254326561327
2011-03-01,26.16,,0.16,4,0.64,0.024464831804281346
2011-03-02,26.08,,0.16,4,0.64,0.024539877300613498
2011-03-03,26.2,,0.16,4,0.64,0.024427480916030534
2011-03-04,25.95,,0.16,4,0.64,0.02466281310211946
2011-03-07,25.72,,0.16,4,0.64,0.024883359253499222
2011-03-08,25.91,,0.16,4,0.64,0.024700887688151294
2011-03-09,25.89,,0.16,4,0.64,0.024719969100038625
2011-03-10,25.41,,0.16,4,0.64,0.025186934277843367
2011-03-11,25.68,,0.16,4,0.64,0.024922118380062305
2011-03-14,25.69,,0.16,4,0.64,0.02491241728298949
2011-03-15,25.39,,0.16,4,0.64,0.02520677432059866
2011-03-16,24.79,,0.16,4,0.64,0.025816861637757163
2011-03-17,24.78,,0.16,4,0.64,0.0258272800645682
2011-03-18,24.8,,0.16,4,0.64,0.025806451612903226
2011-03-21,25.33,,0.16,4,0.64,0.025266482431898937
2011-03-22,25.3,,0.16,4,0.64,0.025296442687747035
2011-03-23,25.54,,0.16,4,0.64,0.025058731401722788
2011-03-24,25.81,,0.16,4,0.64,0.02479659046881054
2011-03-25,25.62,,0.16,4,0.64,0.02498048399687744
2011-03-28,25.41,,0.16,4,0.64,0.025186934277843367
2011-03-29,25.49,,0.16,4,0.64,0.02510788544527266
2011-03-30,25.61,,0.16,4,0.64,0.024990238188207732
2011-03-31,25.39,,0.16,4,0.64,0.02520677432059866
2011-04-01,25.48,,0.16,4,0.64,0.02511773940345369
2011-04-04,25.55,,0.16,4,0.64,0.025048923679060666
2011-04-05,25.78,,0.16,4,0.64,0.02482544608223429
2011-04-06,26.15,,0.16,4,0.64,0.024474187380497135
2011-04-07,26.2,,0.16,4,0.64,0.024427480916030534
2011-04-08,26.07,,0.16,4,0.64,0.02454929037207518
2011-04-11,25.98,,0.16,4,0.64,0.024634334103156273
2011-04-12,25.64,,0.16,4,0.64,0.0249609984399376
2011-04-13,25.63,,0.16,4,0.64,0.02497073741708935
2011-04-14,25.42,,0.16,4,0.64,0.025177025963808025
2011-04-15,25.37,,0.16,4,0.64,0.025226645644461962
2011-04-18,25.08,,0.16,4,0.64,0.025518341307814996
2011-04-19,25.15,,0.16,4,0.64,0.025447316103379723
2011-04-20,25.76,,0.16,4,0.64,0.024844720496894408
2011-04-21,25.52,,0.16,4,0.64,0.025078369905956115
2011-04-25,25.61,,0.16,4,0.64,0.024990238188207732
2011-04-26,26.19,,0.16,4,0.64,0.02443680794196258
2011-04-27,26.38,,0.16,4,0.64,0.024260803639120546
2011-04-28,26.71,,0.16,4,0.64,0.0239610632721827
2011-04-29,25.92,,0.16,4,0.64,0.024691358024691357
2011-05-02,25.66,,0.16,4,0.64,0.02494154325798909
2011-05-03,25.81,,0.16,4,0.64,0.02479659046881054
2011-05-04,26.06,,0.16,4,0.64,0.02455871066768995
2011-05-05,25.79,,0.16,4,0.64,0.024815820085304384
2011-05-06,25.87,,0.16,4,0.64,0.024739080015461924
2011-05-09,25.83,,0.16,4,0.64,0.02477739063104917
2011-05-10,25.67,,0.16,4,0.64,0.024931827035449942
2011-05-11,25.36,,0.16,4,0.64,0.02523659305993691
2011-05-12,25.32,,0.16,4,0.64,0.02527646129541864
2011-05-13,25.03,,0.16,4,0.64,0.02556931681981622
2011-05-16,24.57,,0.16,4,0.64,0.026048026048026047
2011-05-17,24.52,0.16,0.16,4,0.64,0.026101141924959218
2011-05-18,24.69,,0.16,4,0.64,0.02592142567841231
2011-05-19,24.72,,0.16,4,0.64,0.025889967637540454
2011-05-20,24.49,,0.16,4,0.64,0.026133115557370357
2011-05-23,24.17,,0.16,4,0.64,0.026479106330161355
2011-05-24,24.15,,0.16,4,0.64,0.026501035196687374
2011-05-25,24.19,,0.16,4,0.64,0.02645721372467962
2011-05-26,24.67,,0.16,4,0.64,0.025942440210782326
2011-05-27,24.76,,0.16,4,0.64,0.025848142164781904
2011-05-31,25.01,,0.16,4,0.64,0.025589764094362255
2011-06-01,24.43,,0.16,4,0.64,0.026197298403602128
2011-06-02,24.22,,0.16,4,0.64,0.02642444260941371
2011-06-03,23.91,,0.16,4,0.64,0.026767043078209953
2011-06-06,24.01,,0.16,4,0.64,0.026655560183256974
2011-06-07,24.06,,0.16,4,0.64,0.02660016625103907
2011-06-08,23.94,,0.16,4,0.64,0.026733500417710943
2011-06-09,23.96,,0.16,4,0.64,0.02671118530884808
2011-06-10,23.71,,0.16,4,0.64,0.026992830029523407
2011-06-13,24.04,,0.16,4,0.64,0.026622296173044926
2011-06-14,24.22,,0.16,4,0.64,0.02642444260941371
2011-06-15,23.74,,0.16,4,0.64,0.026958719460825613
2011-06-16,24.0,,0.16,4,0.64,0.02666666666666667
2011-06-17,24.26,,0.16,4,0.64,0.026380873866446827
2011-06-20,24.47,,0.16,4,0.64,0.026154474867184307
2011-06-21,24.76,,0.16,4,0.64,0.025848142164781904
2011-06-22,24.65,,0.16,4,0.64,0.02596348884381339
2011-06-23,24.63,,0.16,4,0.64,0.025984571660576536
2011-06-24,24.3,,0.16,4,0.64,0.02633744855967078
2011-06-27,25.2,,0.16,4,0.64,0.025396825396825397
2011-06-28,25.8,,0.16,4,0.64,0.024806201550387597
2011-06-29,25.62,,0.16,4,0.64,0.02498048399687744
2011-06-30,26.0,,0.16,4,0.64,0.024615384615384615
2011-07-01,26.02,,0.16,4,0.64,0.024596464258262875
2011-07-05,26.03,,0.16,4,0.64,0.024587014982712256
2011-07-06,26.33,,0.16,4,0.64,0.024306874287884545
2011-07-07,26.77,,0.16,4,0.64,0.023907358983937244
2011-07-08,26.92,,0.16,4,0.64,0.0237741456166419
2011-07-11,26.63,,0.16,4,0.64,0.02403304543747653
2011-07-12,26.54,,0.16,4,0.64,0.024114544084400905
2011-07-13,26.63,,0.16,4,0.64,0.02403304543747653
2011-07-14,26.47,,0.16,4,0.64,0.024178315073668306
2011-07-15,26.78,,0.16,4,0.64,0.023898431665421955
2011-07-18,26.59,,0.16,4,0.64,0.024069198946972545
2011-07-19,27.54,,0.16,4,0.64,0.023238925199709513
2011-07-20,27.06,,0.16,4,0.64,0.023651145602365115
2011-07-21,27.1,,0.16,4,0.64,0.023616236162361623
2011-07-22,27.53,,0.16,4,0.64,0.023247366509262624
2011-07-25,27.91,,0.16,4,0.64,0.022930849158007884
2011-07-26,28.08,,0.16,4,0.64,0.022792022792022793
2011-07-27,27.33,,0.16,4,0.64,0.023417489937797294
2011-07-28,27.72,,0.16,4,0.64,0.023088023088023088
2011-07-29,27.4,,0.16,4,0.64,0.023357664233576644
2011-08-01,27.27,,0.16,4,0.64,0.02346901356802347
2011-08-02,26.8,,0.16,4,0.64,0.023880597014925373
2011-08-03,26.92,,0.16,4,0.64,0.0237741456166419
2011-08-04,25.94,,0.16,4,0.64,0.02467232074016962
2011-08-05,25.68,,0.16,4,0.64,0.024922118380062305
2011-08-08,24.48,,0.16,4,0.64,0.026143790849673203
2011-08-09,25.58,,0.16,4,0.64,0.025019546520719315
2011-08-10,24.2,,0.16,4,0.64,0.02644628099173554
2011-08-11,25.19,,0.16,4,0.64,0.02540690750297737
2011-08-12,25.1,,0.16,4,0.64,0.025498007968127488
2011-08-15,25.51,,0.16,4,0.64,0.025088200705605645
2011-08-16,25.35,0.16,0.16,4,0.64,0.0252465483234714
2011-08-17,25.25,,0.16,4,0.64,0.025346534653465348
2011-08-18,24.67,,0.16,4,0.64,0.025942440210782326
2011-08-19,24.05,,0.16,4,0.64,0.026611226611226613
2011-08-22,23.98,,0.16,4,0.64,0.026688907422852376
2011-08-23,24.72,,0.16,4,0.64,0.025889967637540454
2011-08-24,24.9,,0.16,4,0.64,0.02570281124497992
2011-08-25,24.57,,0.16,4,0.64,0.026048026048026047
2011-08-26,25.25,,0.16,4,0.64,0.025346534653465348
2011-08-29,25.84,,0.16,4,0.64,0.02476780185758514
2011-08-30,26.23,,0.16,4,0.64,0.024399542508577964
2011-08-31,26.6,,0.16,4,0.64,0.024060150375939848
2011-09-01,26.21,,0.16,4,0.64,0.024418161007249143
2011-09-02,25.8,,0.16,4,0.64,0.024806201550387597
2011-09-06,25.51,,0.16,4,0.64,0.025088200705605645
2011-09-07,26.0,,0.16,4,0.64,0.024615384615384615
2011-09-08,26.22,,0.16,4,0.64,0.02440884820747521
2011-09-09,25.74,,0.16,4,0.64,0.024864024864024867
2011-09-12,25.89,,0.16,4,0.64,0.024719969100038625
2011-09-13,26.04,,0.16,4,0.64,0.02457757296466974
2011-09-14,26.5,,0.16,4,0.64,0.024150943396226414
2011-09-15,26.99,,0.16,4,0.64,0.023712486105965176
2011-09-16,27.12,,0.16,4,0.64,0.02359882005899705
2011-09-19,27.21,,0.16,4,0.64,0.023520764424843806
2011-09-20,26.98,,0.16,4,0.64,0.023721275018532245
2011-09-21,25.99,,0.16,4,0.64,0.024624855713736054
2011-09-22,25.06,,0.16,4,0.64,0.025538707102952914
2011-09-23,25.06,,0.16,4,0.64,0.025538707102952914
2011-09-26,25.44,,0.16,4,0.64,0.025157232704402514
2011-09-27,25.67,,0.16,4,0.64,0.024931827035449942
2011-09-28,25.58,,0.16,4,0.64,0.025019546520719315
2011-09-29,25.45,,0.16,4,0.64,0.02514734774066798
2011-09-30,24.89,,0.16,4,0.64,0.02571313780634793
2011-10-03,24.53,,0.16,4,0.64,0.026090501426824297
2011-10-04,25.34,,0.16,4,0.64,0.025256511444356748
2011-10-05,25.89,,0.16,4,0.64,0.024719969100038625
2011-10-06,26.34,,0.16,4,0.64,0.024297646165527716
2011-10-07,26.25,,0.16,4,0.64,0.02438095238095238
2011-10-10,26.94,,0.16,4,0.64,0.023756495916852263
2011-10-11,27.0,,0.16,4,0.64,0.023703703703703703
2011-10-12,26.96,,0.16,4,0.64,0.02373887240356083
2011-10-13,27.18,,0.16,4,0.64,0.0235467255334805
2011-10-14,27.27,,0.16,4,0.64,0.02346901356802347
2011-10-17,26.98,,0.16,4,0.64,0.023721275018532245
2011-10-18,27.31,,0.16,4,0.64,0.02343463932625412
2011-10-19,27.13,,0.16,4,0.64,0.02359012163656469
2011-10-20,27.04,,0.16,4,0.64,0.02366863905325444
2011-10-21,27.16,,0.16,4,0.64,0.023564064801178203
2011-10-24,27.19,,0.16,4,0.64,0.023538065465244576
2011-10-25,26.81,,0.16,4,0.64,0.023871689668034317
2011-10-26,26.59,,0.16,4,0.64,0.024069198946972545
2011-10-27,27.25,,0.16,4,0.64,0.02348623853211009
2011-10-28,26.98,,0.16,4,0.64,0.023721275018532245
2011-10-31,26.63,,0.16,4,0.64,0.02403304543747653
2011-11-01,25.99,,0.16,4,0.64,0.024624855713736054
2011-11-02,26.01,,0.16,4,0.64,0.024605920799692427
2011-11-03,26.53,,0.16,4,0.64,0.02412363362231436
2011-11-04,26.25,,0.16,4,0.64,0.02438095238095238
2011-11-07,26.8,,0.16,4,0.64,0.023880597014925373
2011-11-08,27.16,,0.16,4,0.64,0.023564064801178203
2011-11-09,26.2,,0.16,4,0.64,0.024427480916030534
2011-11-10,26.28,,0.16,4,0.64,0.0243531202435312
2011-11-11,26.91,,0.16,4,0.64,0.023782980304719436
2011-11-14,26.76,,0.16,4,0.64,0.02391629297458894
2011-11-15,26.74,0.2,0.2,4,0.8,0.02991772625280479
2011-11-16,26.07,,0.2,4,0.8,0.03068661296509398
2011-11-17,25.54,,0.2,4,0.8,0.031323414252153486
2011-11-18,25.3,,0.2,4,0.8,0.03162055335968379
2011-11-21,25.0,,0.2,4,0.8,0.032
2011-11-22,24.79,,0.2,4,0.8,0.03227107704719645
2011-11-23,24.47,,0.2,4,0.8,0.032693093583980384
2011-11-25,24.3,,0.2,4,0.8,0.03292181069958848
2011-11-28,24.87,,0.2,4,0.8,0.032167269802975476
2011-11-29,24.84,,0.2,4,0.8,0.032206119162640906
2011-11-30,25.58,,0.2,4,0.8,0.031274433150899145
2011-12-01,25.28,,0.2,4,0.8,0.03164556962025317
2011-12-02,25.22,,0.2,4,0.8,0.03172085646312451
2011-12-05,25.7,,0.2,4,0.8,0.031128404669260704
2011-12-06,25.66,,0.2,4,0.8,0.031176929072486363
2011-12-07,25.6,,0.2,4,0.8,0.03125
2011-12-08,25.4,,0.2,4,0.8,0.03149606299212599
2011-12-09,25.7,,0.2,4,0.8,0.031128404669260704
2011-12-12,25.51,,0.2,4,0.8,0.03136025088200706
2011-12-13,25.76,,0.2,4,0.8,0.031055900621118012
2011-12-14,25.59,,0.2,4,0.8,0.03126221180148496
2011-12-15,25.56,,0.2,4,0.8,0.03129890453834116
2011-12-16,26.0,,0.2,4,0.8,0.03076923076923077
2011-12-19,25.53,,0.2,4,0.8,0.031335683509596556
2011-12-20,26.03,,0.2,4,0.8,0.03073376872839032
2011-12-21,25.76,,0.2,4,0.8,0.031055900621118012
2011-12-22,25.81,,0.2,4,0.8,0.030995738086013178
2011-12-23,26.03,,0.2,4,0.8,0.03073376872839032
2011-12-27,26.04,,0.2,4,0.8,0.030721966205837177
2011-12-28,25.82,,0.2,4,0.8,0.030983733539891558
2011-12-29,26.02,,0.2,4,0.8,0.030745580322828595
2011-12-30,25.96,,0.2,4,0.8,0.030816640986132512
2012-01-03,26.77,,0.2,4,0.8,0.029884198729921554
2012-01-04,27.4,,0.2,4,0.8,0.029197080291970805
2012-01-05,27.68,,0.2,4,0.8,0.028901734104046246
2012-01-06,28.11,,0.2,4,0.8,0.028459622909996443
2012-01-09,27.74,,0.2,4,0.8,0.028839221341023794
2012-01-10,27.84,,0.2,4,0.8,0.02873563218390805
2012-01-11,27.72,,0.2,4,0.8,0.028860028860028863
2012-01-12,28.0,,0.2,4,0.8,0.028571428571428574
2012-01-13,28.25,,0.2,4,0.8,0.028318584070796463
2012-01-17,28.26,,0.2,4,0.8,0.028308563340410473
2012-01-18,28.23,,0.2,4,0.8,0.028338646829613887
2012-01-19,28.12,,0.2,4,0.8,0.02844950213371266
2012-01-20,29.71,,0.2,4,0.8,0.026926960619320095
2012-01-23,29.73,,0.2,4,0.8,0.026908846283215607
2012-01-24,29.34,,0.2,4,0.8,0.027266530334014997
2012-01-25,29.56,,0.2,4,0.8,0.027063599458728015
2012-01-26,29.5,,0.2,4,0.8,0.027118644067796613
2012-01-27,29.23,,0.2,4,0.8,0.02736914129319193
2012-01-30,29.61,,0.2,4,0.8,0.027017899358324892
2012-01-31,29.53,,0.2,4,0.8,0.027091093802912292
2012-02-01,29.89,,0.2,4,0.8,0.026764804282368687
2012-02-02,29.95,,0.2,4,0.8,0.02671118530884808
2012-02-03,30.24,,0.2,4,0.8,0.026455026455026457
2012-02-06,30.2,,0.2,4,0.8,0.026490066225165566
2012-02-07,30.35,,0.2,4,0.8,0.026359143327841845
2012-02-08,30.66,,0.2,4,0.8,0.026092628832354862
2012-02-09,30.77,,0.2,4,0.8,0.025999350016249596
2012-02-10,30.5,,0.2,4,0.8,0.02622950819672131
2012-02-13,30.58,,0.2,4,0.8,0.02616088947024199
2012-02-14,30.25,0.2,0.2,4,0.8,0.02644628099173554
2012-02-15,30.05,,0.2,4,0.8,0.026622296173044926
2012-02-16,31.29,,0.2,4,0.8,0.02556727388942154
2012-02-17,31.25,,0.2,4,0.8,0.0256
2012-02-21,31.44,,0.2,4,0.8,0.025445292620865142
2012-02-22,31.27,,0.2,4,0.8,0.025583626479053406
2012-02-23,31.37,,0.2,4,0.8,0.025502072043353523
2012-02-24,31.48,,0.2,4,0.8,0.025412960609911054
2012-02-27,31.35,,0.2,4,0.8,0.025518341307814992
2012-02-28,31.87,,0.2,4,0.8,0.025101976780671477
2012-02-29,31.74,,0.2,4,0.8,0.025204788909892882
2012-03-01,32.29,,0.2,4,0.8,0.024775472282440387
2012-03-02,32.08,,0.2,4,0.8,0.02493765586034913
2012-03-05,31.8,,0.2,4,0.8,0.025157232704402517
2012-03-06,31.56,,0.2,4,0.8,0.02534854245880862
2012-03-07,31.84,,0.2,4,0.8,0.02512562814070352
2012-03-08,32.01,,0.2,4,0.8,0.02499218994064355
2012-03-09,31.99,,0.2,4,0.8,0.02500781494216943
2012-03-12,32.04,,0.2,4,0.8,0.024968789013732836
2012-03-13,32.67,,0.2,4,0.8,0.024487297214569943
2012-03-14,32.77,,0.2,4,0.8,0.024412572474824534
2012-03-15,32.85,,0.2,4,0.8,0.0243531202435312
2012-03-16,32.6,,0.2,4,0.8,0.024539877300613498
2012-03-19,32.2,,0.2,4,0.8,0.024844720496894408
2012-03-20,31.99,,0.2,4,0.8,0.02500781494216943
2012-03-21,31.91,,0.2,4,0.8,0.02507051081165779
2012-03-22,32.0,,0.2,4,0.8,0.025
2012-03-23,32.01,,0.2,4,0.8,0.02499218994064355
2012-03-26,32.59,,0.2,4,0.8,0.0245474071801166
2012-03-27,32.52,,0.2,4,0.8,0.024600246002460024
2012-03-28,32.19,,0.2,4,0.8,0.024852438645542096
2012-03-29,32.12,,0.2,4,0.8,0.024906600249066005
2012-03-30,32.26,,0.2,4,0.8,0.024798512089274645
2012-04-02,32.29,,0.2,4,0.8,0.024775472282440387
2012-04-03,31.94,,0.2,4,0.8,0.025046963055729492
2012-04-04,31.21,,0.2,4,0.8,0.0256328099967959
2012-04-05,31.52,,0.2,4,0.8,0.02538071065989848
